0,0.08615384615384615,0.8941448252688171,0.8587195000000001,0.04326619861515078,0,0,1,0,0,0,1,0
0,0.5046153846153846,0.5828590146750521,0.7687345,0.04326619861515078,0,1,0,0,0,0,0,1
1,0.6169230769230769,0.6617113266061838,0.2632725,0.07227179318104628,0,1,0,0,0,1,0,0
0,0.32153846153846155,0.6509066558441553,0.263795,0.09551882499250795,0,0,1,0,0,1,0,0
0,0.44461538461538463,0.5583768950297447,0.4528132,0.04326619861515078,0,1,0,0,0,0,1,0
0,0.24615384615384617,0.47135667095667083,0.582297,0.04326619861515078,0,1,0,0,1,0,0,0
0,0.32769230769230767,0.6571502442996738,0.7441025,0.04326619861515078,0,0,1,0,0,1,0,0
0,0.5538461538461539,0.549434355756942,0.822552,0.03105312636825661,0,0,1,0,0,0,0,1
0,0.3646153846153846,0.27676209231619686,0.7829875,0.04326619861515078,1,0,0,0,0,0,1,0
0,0.23692307692307693,0.5261627801332522,0.446705,0.04326619861515078,0,0,1,0,0,1,0,0
0,0.5215384615384615,0.5350814018691586,0.5,0.04732347511148456,0,0,1,0,0,0,0,1
0,0.30153846153846153,0.6078429781588081,0.24307450000000003,0.16131658819861203,0,0,1,0,0,0,1,0
0,0.5246153846153846,0.7467416291854074,0.444403,0.04326619861515078,0,0,1,0,1,0,0,0
0,0.2230769230769231,0.6860546866687945,0.6468255,0.16150214003426008,0,0,1,1,0,0,0,0
0,0.04153846153846154,0.6244166666666665,0.5,0.04326619861515078,0,0,1,0,0,0,1,0
0,0.4169230769230769,0.4191269991276532,0.596227,0.10982525377963998,0,0,1,0,0,0,0,1
1,0.7538461538461538,0.6817520983419094,0.3896715,0.07001492210620551,0,0,1,0,0,1,0,0
0,0.06769230769230769,0.760443556808688,0.637763,0.07936562492648301,0,0,1,1,0,0,0,0
0,0.12615384615384614,0.6590547279122696,0.291234,0.17095542286470947,0,0,1,1,0,0,0,0
0,0.07076923076923076,0.6367666666666669,0.569295,0.04326619861515078,0,0,1,0,1,0,0,0
0,0.09230769230769231,0.8014795258620685,0.825334,0.04326619861515078,0,0,1,0,0,0,1,0
0,0.15538461538461537,0.845227770798436,0.06616149999999998,0.052643786281643096,0,0,1,0,0,1,0,0
0,0.4323076923076923,0.9410774853801167,0.7671764999999999,0.04326619861515078,0,0,1,0,0,0,0,1
0,0.11846153846153847,0.5783407894736842,0.2921465,0.07347757862217202,0,0,1,0,0,1,0,0
0,0.5676923076923077,0.7416210846189804,0.4391145,0.16749848705235024,0,0,1,0,1,0,0,0
0,0.17076923076923076,0.5575077972709546,0.29933350000000003,0.04326619861515078,1,0,0,1,0,0,0,0
